Species,Primary Breed,Secondary Breed,Gender,Altered,Age in Months Intake,Age Group,Intake Condition,Intake Date,Intake Type,Intake Subtype,Reason,Agency Name,Outcome Date,Release Date,Outcome Type,Outcome Subtype,Outcome Reason,Outcome_Agency_Name
1,Border Collie,Mix,1,1,1.0,Baby,Normal,2/25/2019 12:00 AM,Owner/Guardian Surrender,For Adoption,Other,,6/21/2019 5:43 PM,6/21/2019 5:43 PM,Adoption,Adoption Center,,
1,Border Collie,Mix,0,1,1.0,Baby,Normal,2/25/2019 12:00 AM,Owner/Guardian Surrender,For Adoption,Other,,4/19/2019 4:02 PM,4/19/2019 4:02 PM,Adoption,Adoption Center,,
1,American Blue Heeler,Mix,1,1,1.0,Baby,Normal,2/25/2019 12:00 AM,Owner/Guardian Surrender,For Adoption,Other,,5/9/2019 11:20 AM,5/9/2019 11:20 AM,Adoption,Adoption Center,,
1,American Blue Heeler,Mix,1,1,1.0,Baby,Normal,2/25/2019 12:00 AM,Owner/Guardian Surrender,For Adoption,Other,,5/3/2019 5:29 PM,5/3/2019 5:29 PM,Adoption,Adoption Center,,
1,American Blue Heeler,Mix,1,1,1.0,Baby,Normal,2/25/2019 12:00 AM,Owner/Guardian Surrender,For Adoption,Other,,6/1/2019 4:56 PM,6/1/2019 4:56 PM,Adoption,Adoption Center,,
1,American Blue Heeler,Mix,1,1,1.0,Baby,Normal,2/25/2019 12:00 AM,Owner/Guardian Surrender,For Adoption,Other,,4/26/2019 5:32 PM,4/26/2019 5:32 PM,Adoption,Adoption Center,,
1,American Blue Heeler,Mix,1,1,1.0,Baby,Normal,2/25/2019 12:00 AM,Owner/Guardian Surrender,For Adoption,Other,,4/19/2019 3:05 PM,4/19/2019 3:05 PM,Adoption,Adoption Center,,
1,American Blue Heeler,Mix,1,1,1.0,Baby,Normal,2/25/2019 12:00 AM,Owner/Guardian Surrender,For Adoption,Other,,5/5/2019 1:05 PM,5/5/2019 1:05 PM,Adoption,Adoption Center,,
1,American Blue Heeler,Mix,0,1,1.0,Baby,Normal,2/25/2019 12:00 AM,Owner/Guardian Surrender,For Adoption,Other,,4/3/2019 4:28 PM,4/3/2019 4:28 PM,Adoption,Adoption Center,,
1,American Blue Heeler,Mix,0,1,1.0,Baby,Normal,2/25/2019 12:00 AM,Owner/Guardian Surrender,For Adoption,Other,,5/17/2019 5:22 PM,5/17/2019 5:22 PM,Adoption,Adoption Center,,
1,American Blue Heeler,Mix,0,1,1.0,Baby,Normal,2/25/2019 12:00 AM,Owner/Guardian Surrender,For Adoption,Other,,4/3/2019 3:53 PM,4/3/2019 3:53 PM,Adoption,Adoption Center,,
1,Shiba Inu,Mix,1,1,1.0,Baby,Normal,3/8/2019 7:11 PM,Owner/Guardian Surrender,For Adoption,Other,,5/13/2019 12:33 PM,5/13/2019 12:33 PM,Adoption,Adoption Center,,
1,Shiba Inu,Mix,1,1,1.0,Baby,Normal,3/8/2019 7:11 PM,Owner/Guardian Surrender,For Adoption,Other,,5/26/2019 12:09 PM,5/26/2019 12:09 PM,Adoption,Adoption Center,,
1,Shiba Inu,Mix,1,1,4.0,Baby,Normal,6/5/2019 3:14 PM,Return,Within Exchange Period,Time - Not Enough,,7/3/2019 4:39 PM,7/3/2019 4:39 PM,Adoption,Adoption Center,,
1,Shiba Inu,Mix,1,1,1.0,Baby,Normal,3/8/2019 7:11 PM,Owner/Guardian Surrender,For Adoption,Other,,8/10/2020 6:04 PM,8/10/2020 6:04 PM,Adoption,Adoption Center,,
1,Shiba Inu,Mix,1,1,1.0,Baby,Normal,3/8/2019 7:11 PM,Owner/Guardian Surrender,For Adoption,Other,,5/4/2019 2:55 PM,5/4/2019 2:55 PM,Adoption,Adoption Center,,
1,Shiba Inu,Mix,0,1,1.0,Baby,Normal,3/8/2019 7:11 PM,Owner/Guardian Surrender,For Adoption,Other,,5/10/2019 6:26 PM,5/10/2019 6:26 PM,Adoption,Adoption Center,,
1,Shiba Inu,Mix,0,1,1.0,Baby,Normal,3/8/2019 7:11 PM,Owner/Guardian Surrender,For Adoption,Other,,4/27/2019 12:42 PM,4/27/2019 12:42 PM,Adoption,Adoption Center,,
1,Shiba Inu,Mix,0,1,4.0,Baby,Normal,5/15/2019 6:41 PM,Clinic,Microchip,,,5/15/2019 7:03 PM,5/15/2019 7:03 PM,Clinic Out,Microchip,,
1,Shiba Inu,Mix,0,1,1.0,Baby,Normal,3/8/2019 7:11 PM,Owner/Guardian Surrender,For Adoption,Other,,5/18/2019 1:01 PM,5/18/2019 1:01 PM,Adoption,Adoption Center,,
0,Domestic Medium Hair,Mix,0,1,9.0,Adult,Normal,3/9/2019 3:10 PM,Stray,Public Drop Off,,,5/17/2019 6:52 PM,5/17/2019 6:52 PM,Adoption,Adoption Center,,
1,"Retriever, Labrador",Mix,1,1,,Adult,Normal,3/9/2019 7:00 PM,Stray,ACO / Police Drop Off,,,3/10/2019 12:15 PM,3/10/2019 12:15 PM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Shorthair,Mix,1,1,,Adult,Normal,3/10/2019 2:54 PM,Stray,ACO / Police Drop Off,,,5/3/2019 3:57 PM,5/3/2019 3:57 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,,Young,Fearful,3/13/2019 3:59 PM,Stray,Public Drop Off,,,5/3/2019 3:57 PM,5/3/2019 3:57 PM,Adoption,Adoption Center,,
1,"Terrier, Pit Bull",Saint Bernard,1,0,,Young,Normal,3/15/2019 10:17 AM,Stray,ACO / Police Drop Off,,,3/15/2019 2:52 PM,3/15/2019 2:52 PM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Shorthair,Mix,1,1,2.0,Baby,Fearful,7/5/2019 3:25 PM,Stray,Public Drop Off,,,10/5/2019 3:22 PM,10/5/2019 3:22 PM,Adoption,Adoption Center,,
1,"Spaniel, Cavalier King Charles",Mix,1,1,48.0,Adult,Normal,7/5/2019 5:39 PM,Transfer In,For Adoption,Ready for Adoption,Bichon and Little Buddies Rescue,7/19/2019 1:57 PM,7/19/2019 1:57 PM,Adoption,Adoption Center,,
1,American Blue Heeler,English Shepherd,1,1,1.0,Baby,Normal,7/5/2019 6:07 PM,Owner/Guardian Surrender,For Adoption,Other,,7/22/2019 11:48 AM,7/22/2019 11:48 AM,Adoption,Adoption Center,,
1,American Blue Heeler,English Shepherd,1,1,1.0,Baby,Normal,7/5/2019 6:07 PM,Owner/Guardian Surrender,For Adoption,Other,,7/26/2019 3:23 PM,7/26/2019 3:23 PM,Adoption,Adoption Center,,
1,American Blue Heeler,English Shepherd,1,1,1.0,Baby,Normal,7/5/2019 6:07 PM,Owner/Guardian Surrender,For Adoption,Other,,7/26/2019 2:49 PM,7/26/2019 2:49 PM,Adoption,Adoption Center,,
1,American Blue Heeler,English Shepherd,0,1,1.0,Baby,Normal,7/5/2019 6:07 PM,Owner/Guardian Surrender,For Adoption,Other,,8/10/2019 1:42 PM,8/10/2019 1:42 PM,Adoption,Adoption Center,,
1,American Blue Heeler,English Shepherd,0,1,1.0,Baby,Normal,7/5/2019 6:07 PM,Owner/Guardian Surrender,For Adoption,Other,,8/29/2019 4:44 PM,8/29/2019 4:44 PM,Adoption,Adoption Center,,
1,American Blue Heeler,English Shepherd,0,1,1.0,Baby,Normal,7/5/2019 6:07 PM,Owner/Guardian Surrender,For Adoption,Other,,8/9/2019 3:16 PM,8/9/2019 3:16 PM,Adoption,Adoption Center,,
1,Shih Tzu,Mix,1,1,24.0,Adult,Normal,7/5/2019 6:34 PM,Owner/Guardian Surrender,For Adoption,Other,,7/18/2019 2:34 PM,7/18/2019 2:34 PM,Adoption,Adoption Center,,
1,"Chihuahua, Short Coat",Mix,1,1,72.0,Adult,Normal,7/5/2019 6:34 PM,Owner/Guardian Surrender,For Adoption,Other,,9/20/2019 8:14 AM,9/20/2019 8:14 AM,Transfer Out,To Specific Rescue,For Adoption,Bichon and Little Buddies Rescue
1,"Chihuahua, Short Coat",Mix,0,1,72.0,Adult,Normal,7/5/2019 6:34 PM,Owner/Guardian Surrender,For Adoption,Other,,8/2/2019 2:24 PM,8/2/2019 2:24 PM,Adoption,Adoption Center,,
1,"Chihuahua, Short Coat",Mix,0,1,36.0,Adult,Normal,7/5/2019 6:34 PM,Owner/Guardian Surrender,For Adoption,Other,,9/20/2019 8:14 AM,9/20/2019 8:14 AM,Transfer Out,To Specific Rescue,For Adoption,Bichon and Little Buddies Rescue
0,Domestic Shorthair,Mix,0,1,2.0,Young,Normal,7/6/2019 2:16 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,11/1/2019 6:25 PM,11/1/2019 6:25 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,8.0,Young,Normal,7/6/2019 2:16 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,11/6/2019 4:01 PM,11/6/2019 4:01 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,2.0,Young,Normal,7/6/2019 2:16 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,12/16/2019 10:43 AM,12/16/2019 10:43 AM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,2.0,Young,Normal,7/6/2019 2:16 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,12/20/2019 6:27 PM,12/20/2019 6:27 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,10.0,Adult,Normal,7/6/2019 4:15 PM,Stray,ACO / Police Drop Off,,,9/6/2019 6:57 PM,9/6/2019 6:57 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,10.0,Adult,Normal,7/6/2019 4:15 PM,Stray,ACO / Police Drop Off,,,9/6/2019 6:57 PM,9/6/2019 6:57 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,1.0,Young,Normal,7/6/2019 4:15 PM,Stray,ACO / Police Drop Off,,,11/16/2019 2:55 PM,11/16/2019 2:55 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,2,0,1.0,Young,Normal,7/6/2019 4:15 PM,Stray,ACO / Police Drop Off,,,7/8/2019 10:05 AM,,Died,Ill,,
0,Domestic Shorthair,Mix,1,1,16.0,Adult,Normal,7/7/2019 1:29 PM,Stray,Public Drop Off,,,3/2/2021 11:44 AM,3/2/2021 11:44 AM,Transfer Out,For Adoption,For Adoption,Orphan Animal Rescue - OARS
1,Shepherd,"Retriever, Labrador",1,1,18.0,Adult,Normal,7/8/2019 1:09 PM,Owner/Guardian Surrender,For Adoption,Time - Not Enough,,9/6/2019 4:51 PM,9/6/2019 4:51 PM,Adoption,Adoption Center,,
1,"Chihuahua, Short Coat",Terrier,1,1,95.0,Senior,Normal,7/9/2019 5:11 PM,Stray,ACO / Police Drop Off,,,7/10/2019 5:37 PM,7/10/2019 5:37 PM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Shorthair,Mix,0,1,2.0,Young,Normal,7/10/2019 2:25 PM,Stray,Public Drop Off,,,12/22/2019 12:08 PM,12/22/2019 12:08 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,2.0,Young,Normal,7/10/2019 2:25 PM,Stray,Public Drop Off,,,12/22/2019 12:26 PM,12/22/2019 12:26 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,2.0,Young,Normal,7/10/2019 2:25 PM,Stray,Public Drop Off,,,12/18/2019 4:15 PM,12/18/2019 4:15 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,,Adult,Normal,7/12/2019 9:44 AM,Clinic,Spay,,,7/12/2019 9:47 AM,7/12/2019 9:47 AM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,0,1,,Adult,Normal,7/12/2019 2:17 PM,Clinic,Microchip,,,7/12/2019 2:19 PM,7/12/2019 2:19 PM,Clinic Out,Microchip,,
1,"Retriever, Labrador",Mix,1,0,,Adult,Normal,7/13/2019 11:03 AM,Stray,ACO / Police Drop Off,,,7/15/2019 12:57 PM,7/15/2019 12:57 PM,Return to Owner/Guardian,Stray Reclaim,,
1,"Retriever, Labrador",Border Collie,1,1,12.0,Adult,Normal,7/15/2019 2:27 PM,Owner/Guardian Surrender,For Adoption,Time - Not Enough,,8/16/2019 5:12 PM,8/16/2019 5:12 PM,Adoption,Adoption Center,,
1,Havanese,Mix,0,1,119.0,Senior,Normal,7/17/2019 3:43 PM,Owner/Guardian Surrender,For Adoption,Elderly/Can't care for,,9/28/2019 12:40 PM,9/28/2019 12:40 PM,Adoption,Adoption Center,,
1,Havanese,Mix,0,1,119.0,Senior,Normal,7/17/2019 3:43 PM,Owner/Guardian Surrender,For Adoption,Elderly/Can't care for,,9/28/2019 12:40 PM,9/28/2019 12:40 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,1.0,Young,Normal,7/22/2019 12:57 PM,Stray,Public Drop Off,,,9/6/2019 4:18 PM,9/6/2019 4:18 PM,Adoption,Adoption Center,,
1,Border Collie,American Blue Heeler,0,1,1.0,Baby,Normal,7/24/2019 3:39 PM,Owner/Guardian Surrender,For Adoption,Other,,8/30/2019 3:36 PM,8/30/2019 3:36 PM,Adoption,Adoption Center,,
1,Border Collie,American Blue Heeler,0,1,1.0,Baby,Normal,7/24/2019 3:39 PM,Owner/Guardian Surrender,For Adoption,Other,,9/20/2019 2:17 PM,9/20/2019 2:17 PM,Adoption,Adoption Center,,
1,Border Collie,American Blue Heeler,0,1,1.0,Baby,Normal,7/24/2019 3:39 PM,Owner/Guardian Surrender,For Adoption,Other,,8/21/2019 2:23 PM,8/21/2019 2:23 PM,Adoption,Adoption Center,,
1,Border Collie,American Blue Heeler,0,1,1.0,Baby,Normal,7/24/2019 3:39 PM,Owner/Guardian Surrender,For Adoption,Other,,8/17/2019 12:38 PM,8/17/2019 12:38 PM,Adoption,Adoption Center,,
1,Border Collie,American Blue Heeler,0,1,1.0,Baby,Normal,7/24/2019 3:39 PM,Owner/Guardian Surrender,For Adoption,Other,,9/29/2019 11:52 AM,9/29/2019 11:52 AM,Adoption,Adoption Center,,
1,Border Collie,American Blue Heeler,0,1,1.0,Baby,Normal,7/24/2019 3:39 PM,Owner/Guardian Surrender,For Adoption,Other,,8/17/2019 2:01 PM,8/17/2019 2:01 PM,Adoption,Adoption Center,,
1,Border Collie,American Blue Heeler,0,1,1.0,Baby,Normal,7/24/2019 3:39 PM,Owner/Guardian Surrender,For Adoption,Other,,9/26/2019 10:55 AM,9/26/2019 10:55 AM,Adoption,Adoption Center,,
1,Border Collie,American Blue Heeler,1,1,1.0,Baby,Normal,7/24/2019 3:39 PM,Owner/Guardian Surrender,For Adoption,Other,,8/17/2019 2:54 PM,8/17/2019 2:54 PM,Adoption,Adoption Center,,
1,Border Collie,American Blue Heeler,1,1,1.0,Baby,Normal,7/24/2019 3:39 PM,Owner/Guardian Surrender,For Adoption,Other,,8/23/2019 5:16 PM,8/23/2019 5:16 PM,Adoption,Adoption Center,,
1,Border Collie,American Blue Heeler,1,1,1.0,Baby,Normal,7/24/2019 3:39 PM,Owner/Guardian Surrender,For Adoption,Other,,8/31/2019 12:27 PM,8/31/2019 12:27 PM,Adoption,Adoption Center,,
1,Border Collie,American Blue Heeler,1,1,1.0,Baby,Normal,7/24/2019 3:39 PM,Owner/Guardian Surrender,For Adoption,Other,,8/25/2019 10:44 AM,8/25/2019 10:44 AM,Adoption,Adoption Center,,
1,"Schnauzer, Miniature",Mix,1,1,36.0,Adult,Normal,7/26/2019 8:14 AM,Clinic,Vaccinations,,,7/26/2019 8:17 AM,7/26/2019 8:17 AM,Clinic Out,Vaccinations,,
0,Domestic Shorthair,Mix,1,1,11.0,Adult,Normal,7/27/2019 11:53 AM,Stray,ACO / Police Drop Off,,,12/13/2019 6:36 PM,12/13/2019 6:36 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,59.0,Adult,Normal,7/28/2019 11:30 AM,Stray,ACO / Police Drop Off,,,7/31/2019 7:23 PM,7/31/2019 7:23 PM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Shorthair,Mix,0,0,,Adult,Normal,7/30/2019 11:19 AM,Stray,ACO / Police Drop Off,,,8/1/2019 12:43 PM,8/1/2019 12:43 PM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Shorthair,Mix,1,1,2.0,Baby,Normal,7/31/2019 7:55 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,12/15/2019 1:56 PM,12/15/2019 1:56 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,3.0,Young,Normal,8/1/2019 11:24 AM,Stray,ACO / Police Drop Off,,,8/7/2019 6:36 PM,8/7/2019 6:36 PM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Shorthair,Mix,0,1,3.0,Young,Normal,8/7/2019 6:37 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,8/10/2019 1:01 PM,8/10/2019 1:01 PM,Adoption,Adoption Center,,
1,Border Collie,Mix,0,1,60.0,Adult,Normal,8/2/2019 8:46 AM,Clinic,Spay,,,8/3/2019 3:12 PM,8/3/2019 3:12 PM,Clinic Out,Microchip,,
0,Domestic Shorthair,Mix,1,1,8.0,Young,Normal,8/2/2019 8:52 AM,Owner/Guardian Surrender,For Adoption,Other,,1/17/2020 3:14 PM,1/17/2020 3:14 PM,Adoption,Adoption Center,,
1,"Chihuahua, Long Coat",Mix,1,1,60.0,Adult,Normal,8/3/2019 2:36 PM,Owner/Guardian Surrender,Euthanasia Owner Request,Behavior Problem,,9/18/2019 5:47 PM,,Euthanasia,Temperment,,
0,Domestic Shorthair,Mix,0,1,10.0,Young,Normal,8/4/2019 12:11 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,4/16/2020 9:03 PM,4/16/2020 9:03 PM,Adoption,Other Offsite,,
0,Domestic Shorthair,Mix,1,1,,Adult,Injured,8/7/2019 2:44 PM,Stray,ACO / Police Drop Off,,,10/28/2019 12:10 PM,10/28/2019 12:10 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,17.0,Adult,Normal,8/7/2019 2:51 PM,Stray,ACO / Police Drop Off,,,12/20/2019 3:54 PM,12/20/2019 3:54 PM,Adoption,Adoption Center,,
0,Domestic Longhair,Mix,1,1,23.0,Adult,Normal,8/7/2019 3:13 PM,Stray,ACO / Police Drop Off,,,1/8/2020 4:29 PM,1/8/2020 4:29 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,0,1.0,Adult,Aggressive,8/7/2019 4:35 PM,Owner/Guardian Surrender,Euthanasia Owner Request,Behavior Problem,,8/7/2019 5:50 PM,,Euthanasia,Behavior,,
0,Domestic Shorthair,Mix,0,1,11.0,Young,Normal,8/9/2019 1:53 PM,Stray,ACO / Police Drop Off,,,11/15/2019 6:46 PM,11/15/2019 6:46 PM,Adoption,Adoption Center,,
0,Domestic Medium Hair,Mix,1,1,17.0,Adult,Normal,8/9/2019 1:56 PM,Stray,Public Drop Off,,,9/17/2019 9:57 AM,9/17/2019 9:57 AM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,3.0,Baby,Normal,8/9/2019 3:46 PM,Stray,ACO / Police Drop Off,,,10/23/2019 3:52 PM,10/23/2019 3:52 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,3.0,Baby,Normal,8/9/2019 3:46 PM,Stray,ACO / Police Drop Off,,,11/1/2019 6:25 PM,11/1/2019 6:25 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,3.0,Baby,Normal,8/9/2019 3:46 PM,Stray,ACO / Police Drop Off,,,10/23/2019 3:52 PM,10/23/2019 3:52 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,0.0,Baby,Unweaned,8/12/2019 11:35 AM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,1/5/2020 12:02 PM,1/5/2020 12:02 PM,Adoption,Adoption Center,,
0,Siamese,Mix,0,1,,Adult,Pregnant,8/14/2019 7:20 PM,Clinic,Vaccinations,,,8/14/2019 7:23 PM,8/14/2019 7:23 PM,Clinic Out,Microchip,,
1,Shih Tzu,Mix,1,1,83.0,Adult,Normal,8/16/2019 2:14 PM,Stray,Abandoned,,,9/6/2019 6:38 PM,9/6/2019 6:38 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,1.0,Young,Normal,8/19/2019 10:54 AM,Stray,Public Drop Off,,,11/16/2019 3:38 PM,11/16/2019 3:38 PM,Adoption,Adoption Center,,
1,Shiba Inu,Terrier,0,1,36.0,Adult,Normal,8/21/2019 1:08 PM,Owner/Guardian Surrender,For Adoption,Other,,11/2/2019 3:11 PM,11/2/2019 3:11 PM,Adoption,Adoption Center,,
1,Shiba Inu,Terrier,0,1,1.0,Baby,Unweaned,8/21/2019 1:08 PM,Owner/Guardian Surrender,For Adoption,Other,,10/5/2019 12:56 PM,10/5/2019 12:56 PM,Adoption,Adoption Center,,
1,Shiba Inu,Terrier,0,1,1.0,Baby,Unweaned,8/21/2019 1:08 PM,Owner/Guardian Surrender,For Adoption,Other,,10/18/2019 2:52 PM,10/18/2019 2:52 PM,Adoption,Adoption Center,,
1,Shiba Inu,Terrier,0,1,1.0,Baby,Unweaned,8/21/2019 1:08 PM,Owner/Guardian Surrender,For Adoption,Other,,10/17/2019 2:20 PM,10/17/2019 2:20 PM,Adoption,Adoption Center,,
1,Shiba Inu,Terrier,1,1,1.0,Baby,Unweaned,8/21/2019 1:08 PM,Owner/Guardian Surrender,For Adoption,Other,,11/8/2019 6:31 PM,11/8/2019 6:31 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,,Adult,Injured,8/24/2019 12:28 PM,Stray,ACO / Police Drop Off,,,7/1/2020 7:23 AM,,Euthanasia,Disease - Chronic,,
0,Domestic Shorthair,Mix,0,0,2.0,Young,Normal,8/24/2019 1:58 PM,Clinic,Microchip,,,8/24/2019 2:00 PM,8/24/2019 2:00 PM,Clinic Out,Microchip,,
0,Domestic Medium Hair,Mix,0,1,2.0,Baby,Normal,8/23/2019 2:16 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,10/18/2019 5:23 PM,10/18/2019 5:23 PM,Adoption,Adoption Center,,
1,Miniature Pinscher,Mix,1,1,22.0,Adult,Normal,8/23/2019 2:43 PM,Stray,Public Drop Off,,,10/26/2019 4:22 PM,10/26/2019 4:22 PM,Adoption,Adoption Center,,
1,Miniature Pinscher,Mix,1,1,25.0,Adult,Normal,12/4/2019 1:53 PM,Return,Beyond Exchange Period,Behavior Problem,,2/27/2020 2:15 PM,2/27/2020 2:15 PM,Adoption,Adoption Center,,
1,Shih Tzu,Mix,0,0,,Adult,Pregnant,8/22/2019 3:29 PM,Stray,ACO / Police Drop Off,,,8/23/2019 3:30 PM,8/23/2019 3:30 PM,Return to Owner/Guardian,Stray Reclaim,,
1,Hound,"Retriever, Labrador",1,1,24.0,Adult,Normal,8/25/2019 12:22 PM,Owner/Guardian Surrender,For Adoption,Moving,,9/16/2019 1:28 PM,9/16/2019 1:28 PM,Adoption,Adoption Center,,
1,Pug,,1,1,108.0,Senior,Normal,8/26/2019 3:33 PM,Owner/Guardian Surrender,For Adoption,Other,,9/13/2019 6:24 PM,9/13/2019 6:24 PM,Adoption,Adoption Center,,
1,Pug,"Terrier, Boston",0,1,11.0,Young,Normal,8/26/2019 3:33 PM,Owner/Guardian Surrender,For Adoption,Other,,9/20/2019 6:01 PM,9/20/2019 6:01 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,2,0,,Adult,Normal,8/28/2019 7:01 PM,Stray,ACO / Police Drop Off,,,8/30/2019 4:55 PM,8/30/2019 4:55 PM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Shorthair,Mix,0,1,11.0,Adult,Normal,9/4/2019 2:00 PM,Stray,ACO / Police Drop Off,,,9/15/2020 2:53 PM,9/15/2020 2:53 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,2.0,Baby,Normal,9/6/2019 5:49 PM,Stray,Public Drop Off,,,10/16/2019 1:24 PM,10/16/2019 1:24 PM,Adoption,Adoption Center,,
0,Domestic Medium Hair,Mix,1,1,2.0,Baby,Normal,9/6/2019 5:49 PM,Stray,Public Drop Off,,,1/17/2020 1:15 PM,1/17/2020 1:15 PM,Adoption,Adoption Center,,
0,Domestic Medium Hair,Mix,1,1,2.0,Baby,Normal,9/6/2019 5:49 PM,Stray,Public Drop Off,,,1/17/2020 1:15 PM,1/17/2020 1:15 PM,Adoption,Adoption Center,,
0,Domestic Medium Hair,Mix,0,1,2.0,Baby,Normal,9/6/2019 5:49 PM,Stray,Public Drop Off,,,12/28/2019 2:10 PM,12/28/2019 2:10 PM,Adoption,Adoption Center,,
1,"Terrier, American Staffordshire",Mix,1,1,47.0,Adult,Normal,9/7/2019 10:12 AM,Stray,ACO / Police Drop Off,,,10/21/2019 10:37 AM,,Euthanasia,Temperment,,
0,Domestic Shorthair,Mix,0,1,118.0,Senior,Normal,9/7/2019 2:15 PM,Owner/Guardian Surrender,Euthanasia Owner Request,Death of Owner,,2/12/2020 2:00 PM,2/12/2020 2:00 PM,Adoption,Adoption Center,,
0,Domestic Medium Hair,Mix,1,1,190.0,Senior,Normal,9/7/2019 2:15 PM,Owner/Guardian Surrender,Euthanasia Owner Request,Death of Owner,,12/4/2019 3:11 PM,12/4/2019 3:11 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,23.0,Adult,Normal,9/8/2019 10:50 AM,Stray,ACO / Police Drop Off,,,9/18/2019 3:58 PM,9/18/2019 3:58 PM,Transfer Out,To Specific Rescue,For Adoption,"Feline Canine Friends, Inc."
0,Domestic Shorthair,Mix,1,1,2.0,Young,Normal,9/12/2019 1:40 PM,Stray,ACO / Police Drop Off,,,12/18/2019 5:25 PM,12/18/2019 5:25 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,8.0,Young,Normal,9/13/2019 9:49 AM,Clinic,Spay,,,9/13/2019 9:51 AM,9/13/2019 9:51 AM,Clinic Out,Other,,
1,"Poodle, Standard",Saint Bernard,0,1,10.0,Young,Normal,9/13/2019 10:02 AM,Clinic,Spay,,,9/13/2019 10:03 AM,9/13/2019 10:03 AM,Clinic Out,Other,,
1,"Poodle, Standard",Saint Bernard,0,1,10.0,Young,Normal,9/15/2019 11:58 AM,Clinic,Microchip,,,9/15/2019 12:03 PM,9/15/2019 12:03 PM,Clinic Out,Microchip,,
1,Pomeranian,"Terrier, Yorkshire",1,1,24.0,Adult,Normal,9/13/2019 10:06 AM,Clinic,Neuter,,,9/13/2019 10:07 AM,9/13/2019 10:07 AM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,0,1,24.0,Adult,Normal,9/13/2019 10:12 AM,Clinic,Spay,,,9/13/2019 10:13 AM,9/13/2019 10:13 AM,Clinic Out,Other,,
1,"Spaniel, English Springer",Mix,1,1,51.0,Adult,Normal,9/13/2019 10:17 AM,Clinic,Neuter,,,9/13/2019 10:18 AM,9/13/2019 10:18 AM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,1,1,24.0,Adult,Normal,9/13/2019 10:20 AM,Clinic,Neuter,,,9/13/2019 10:23 AM,9/13/2019 10:23 AM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,1,1,5.0,Young,Normal,9/13/2019 10:25 AM,Clinic,Neuter,,,9/13/2019 10:27 AM,9/13/2019 10:27 AM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,1,1,5.0,Young,Normal,9/13/2019 10:29 AM,Clinic,Neuter,,,9/13/2019 10:31 AM,9/13/2019 10:31 AM,Clinic Out,Other,,
